[14:13:17.751] [INFO] [SYSTEM] === MobileMinerOng Log Session Started ===
[14:13:17.756] [INFO] [SYSTEM] MobileMinerOng initialized
[14:14:33.365] [INFO] [EVENT] Diagnostic run started
[14:14:33.366] [INFO] [BOT] State: RECOVERING
[14:14:33.370] [INFO] [POSITION] Player: (-83.46405236442507, 84.0, -102.25442428460207)
[14:14:33.372] [INFO] [ROTATION] Yaw: 5.364811 Pitch: 49.98782
[14:14:33.373] [INFO] [EVENT] Diagnostic run complete
[14:14:49.799] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:14:55.372] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:14:55.373] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:14:55.374] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:14:55.374] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:14:55.375] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-103} | Feet: Black Concrete | FloorSolid: true
[14:14:55.375] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:14:55.375] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:14:55.375] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:14:55.376] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:14:55.376] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:14:55.376] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:14:55.376] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:14:55.377] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:14:55.377] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:14:55.377] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:14:55.377] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:14:55.378] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:14:55.378] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:14:55.378] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:14:55.378] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:14:55.378] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:14:55.379] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:14:55.379] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:14:55.379] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:14:56.174] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-103} | Feet: Air | FloorSolid: false
[14:14:56.175] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:14:56.175] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:14:56.176] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-85, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:14:56.176] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-103} | Feet: Black Concrete | FloorSolid: true
[14:14:56.176] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:14:56.176] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:14:56.176] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-85, y=83, z=-102} | Feet: Black Concrete | FloorSolid: true
[14:14:56.177] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-102} | Feet: Air | FloorSolid: false
[14:14:56.177] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:14:56.177] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:14:56.177] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-85, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:14:56.178] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-102} | Feet: White Concrete | FloorSolid: true
[14:14:56.178] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:14:56.178] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:14:56.178] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-85, y=83, z=-101} | Feet: Black Concrete | FloorSolid: true
[14:14:56.179] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:14:56.179] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:14:56.180] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:14:56.180] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-85, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:14:56.180] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:14:56.180] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:14:56.181] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:14:56.181] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-85, y=83, z=-100} | Feet: Black Concrete | FloorSolid: true
[14:14:57.721] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-101} | Feet: Air | FloorSolid: false
[14:14:57.722] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:14:57.723] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:14:57.723] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:14:57.723] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-101} | Feet: White Concrete | FloorSolid: true
[14:14:57.723] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:14:57.724] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:14:57.724] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:14:57.724] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-100} | Feet: Air | FloorSolid: false
[14:14:57.725] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:14:57.725] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:14:57.726] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:14:57.726] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-100} | Feet: White Concrete | FloorSolid: true
[14:14:57.727] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:14:57.727] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:14:57.727] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:14:57.727] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-99} | Feet: Air | FloorSolid: false
[14:14:57.728] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:14:57.728] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:14:57.728] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:14:57.728] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-99} | Feet: White Concrete | FloorSolid: true
[14:14:57.729] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:14:57.729] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:14:57.729] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:14:57.730] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:14:57.730] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:14:57.730] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:14:57.731] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:14:57.731] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:14:57.731] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:14:57.732] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:14:57.732] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:14:59.017] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-98} | Feet: Air | FloorSolid: false
[14:14:59.018] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:14:59.018] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:14:59.019] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:14:59.019] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-98} | Feet: Black Concrete | FloorSolid: true
[14:14:59.019] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:14:59.019] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:14:59.020] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:14:59.020] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:14:59.020] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:14:59.021] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:14:59.021] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:14:59.021] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:14:59.021] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:14:59.022] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:14:59.022] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:14:59.578] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:14:59.578] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:14:59.579] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:14:59.579] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:14:59.579] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:14:59.580] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:14:59.580] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:14:59.580] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:14:59.580] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:14:59.580] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-93} | Feet: Air | FloorSolid: false
[14:14:59.581] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:14:59.581] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:14:59.581] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:14:59.582] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[14:14:59.582] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:14:59.583] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-84, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:00.066] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:00.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-93} | Feet: Air | FloorSolid: false
[14:15:00.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:00.068] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:00.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:00.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[14:15:00.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:00.069] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-83, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:00.070] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:00.070] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-93} | Feet: Air | FloorSolid: false
[14:15:00.070] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:00.070] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:00.071] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:00.071] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[14:15:00.071] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-94} | Feet: Black Concrete | FloorSolid: true
[14:15:00.071] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-82, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:00.668] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:00.668] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-93} | Feet: Air | FloorSolid: false
[14:15:00.669] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:00.669] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:00.669] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-95} | Feet: Black Concrete | FloorSolid: true
[14:15:00.670] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[14:15:00.670] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:00.670] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-81, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:00.670] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:00.671] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-93} | Feet: Air | FloorSolid: false
[14:15:00.671] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:00.671] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:00.671] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:00.672] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[14:15:00.672] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:00.672] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-94} | Feet: Black Concrete | FloorSolid: true
[14:15:00.672] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:00.672] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-93} | Feet: Air | FloorSolid: false
[14:15:00.673] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:00.673] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:00.673] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:00.673] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[14:15:00.674] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:00.674] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:01.565] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:01.566] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-93} | Feet: Air | FloorSolid: false
[14:15:01.566] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:01.567] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:01.567] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:01.567] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[14:15:01.568] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:01.568] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-80, y=83, z=-94} | Feet: Black Concrete | FloorSolid: true
[14:15:01.568] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:01.568] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-93} | Feet: Air | FloorSolid: false
[14:15:01.569] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:01.569] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:01.569] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:01.569] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[14:15:01.570] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:01.570] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-79, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:02.118] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:02.118] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-93} | Feet: Air | FloorSolid: false
[14:15:02.119] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:02.119] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:02.119] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:02.120] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-93} | Feet: Black Concrete | FloorSolid: true
[14:15:02.120] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:02.120] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:02.121] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:15:02.121] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-94} | Feet: Air | FloorSolid: false
[14:15:02.121] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:02.122] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:02.122] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:15:02.123] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-94} | Feet: White Concrete | FloorSolid: true
[14:15:02.123] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:02.123] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:02.124] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:15:02.124] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:02.124] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:15:02.125] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:15:02.125] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-97} | Feet: White Concrete | FloorSolid: true
[14:15:02.126] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=83, z=-95} | Feet: White Concrete | FloorSolid: true
[14:15:02.126] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:15:02.126] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-78, y=83, z=-96} | Feet: White Concrete | FloorSolid: true
[14:15:02.765] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-97} | Feet: Air | FloorSolid: false
[14:15:02.766] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-95} | Feet: Air | FloorSolid: false
[14:15:02.766] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-96} | Feet: Air | FloorSolid: false
[14:15:02.767] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-77, y=85, z=-96} | Feet: Air | FloorSolid: false
