[12:29:27.957] [INFO] [SYSTEM] === MobileMinerOng Log Session Started ===
[12:29:27.961] [INFO] [SYSTEM] MobileMinerOng initialized
[12:29:56.412] [INFO] [EVENT] Diagnostic run started
[12:29:56.415] [INFO] [BOT] State: RECOVERING
[12:29:56.419] [INFO] [POSITION] Player: (-84.21558464236365, 84.0, -105.04989377932621)
[12:29:56.421] [INFO] [ROTATION] Yaw: 144.24208 Pitch: 22.121994
[12:29:56.422] [INFO] [EVENT] Diagnostic run complete
[12:30:20.831] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-85, y=85, z=-107} | Feet: Air | FloorSolid: false
[12:32:10.237] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-62, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.238] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-62, y=85, z=-118} | Feet: Air | FloorSolid: false
[12:32:10.238] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-62, y=85, z=-116} | Feet: Air | FloorSolid: false
[12:32:10.238] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-61, y=85, z=-117} | Feet: Air | FloorSolid: false
[12:32:10.238] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-63, y=85, z=-117} | Feet: Air | FloorSolid: false
[12:32:10.238] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-62, y=83, z=-118} | Feet: White Concrete | FloorSolid: true
[12:32:10.238] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-62, y=83, z=-116} | Feet: White Concrete | FloorSolid: true
[12:32:10.238] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-61, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.239] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-63, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.239] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-63, y=85, z=-118} | Feet: Air | FloorSolid: false
[12:32:10.239] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-63, y=85, z=-116} | Feet: Air | FloorSolid: false
[12:32:10.239] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-62, y=85, z=-117} | Feet: Air | FloorSolid: false
[12:32:10.239] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-64, y=85, z=-117} | Feet: Air | FloorSolid: false
[12:32:10.239] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-63, y=83, z=-118} | Feet: White Concrete | FloorSolid: true
[12:32:10.239] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-63, y=83, z=-116} | Feet: White Concrete | FloorSolid: true
[12:32:10.240] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-62, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.240] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-64, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.240] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-64, y=85, z=-118} | Feet: Air | FloorSolid: false
[12:32:10.240] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-64, y=85, z=-116} | Feet: Air | FloorSolid: false
[12:32:10.240] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-63, y=85, z=-117} | Feet: Air | FloorSolid: false
[12:32:10.240] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=85, z=-117} | Feet: Air | FloorSolid: false
[12:32:10.240] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-64, y=83, z=-118} | Feet: White Concrete | FloorSolid: true
[12:32:10.240] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-64, y=83, z=-116} | Feet: White Concrete | FloorSolid: true
[12:32:10.241] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-63, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.241] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.241] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=85, z=-118} | Feet: Air | FloorSolid: false
[12:32:10.241] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=85, z=-116} | Feet: Air | FloorSolid: false
[12:32:10.241] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-64, y=85, z=-117} | Feet: Air | FloorSolid: false
[12:32:10.241] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=85, z=-117} | Feet: Air | FloorSolid: false
[12:32:10.241] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=83, z=-118} | Feet: White Concrete | FloorSolid: true
[12:32:10.242] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=83, z=-116} | Feet: White Concrete | FloorSolid: true
[12:32:10.242] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-64, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.242] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.242] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=85, z=-117} | Feet: Air | FloorSolid: false
[12:32:10.242] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=85, z=-115} | Feet: Air | FloorSolid: false
[12:32:10.242] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-64, y=85, z=-116} | Feet: Air | FloorSolid: false
[12:32:10.242] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=85, z=-116} | Feet: Air | FloorSolid: false
[12:32:10.243] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.243] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=83, z=-115} | Feet: White Concrete | FloorSolid: true
[12:32:10.243] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-64, y=83, z=-116} | Feet: White Concrete | FloorSolid: true
[12:32:10.243] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=83, z=-116} | Feet: White Concrete | FloorSolid: true
[12:32:10.243] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=85, z=-117} | Feet: Air | FloorSolid: false
[12:32:10.243] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=85, z=-115} | Feet: Air | FloorSolid: false
[12:32:10.243] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=85, z=-116} | Feet: Air | FloorSolid: false
[12:32:10.244] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=85, z=-116} | Feet: Air | FloorSolid: false
[12:32:10.244] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=83, z=-117} | Feet: White Concrete | FloorSolid: true
[12:32:10.244] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=83, z=-115} | Feet: White Concrete | FloorSolid: true
[12:32:10.244] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=83, z=-116} | Feet: White Concrete | FloorSolid: true
[12:32:10.244] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=83, z=-116} | Feet: White Concrete | FloorSolid: true
[12:32:10.244] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=85, z=-116} | Feet: Air | FloorSolid: false
[12:32:10.244] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=85, z=-114} | Feet: Air | FloorSolid: false
[12:32:10.245] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=85, z=-115} | Feet: Air | FloorSolid: false
[12:32:10.245] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=85, z=-115} | Feet: Air | FloorSolid: false
[12:32:10.245] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=83, z=-116} | Feet: White Concrete | FloorSolid: true
[12:32:10.245] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=83, z=-114} | Feet: White Concrete | FloorSolid: true
[12:32:10.245] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-65, y=83, z=-115} | Feet: White Concrete | FloorSolid: true
[12:32:10.245] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=83, z=-115} | Feet: White Concrete | FloorSolid: true
[12:32:10.246] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=85, z=-116} | Feet: Air | FloorSolid: false
[12:32:10.246] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=85, z=-114} | Feet: Air | FloorSolid: false
[12:32:10.246] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=85, z=-115} | Feet: Air | FloorSolid: false
[12:32:10.246] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=85, z=-115} | Feet: Air | FloorSolid: false
[12:32:10.246] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=83, z=-116} | Feet: White Concrete | FloorSolid: true
[12:32:10.246] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=83, z=-114} | Feet: White Concrete | FloorSolid: true
[12:32:10.247] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=83, z=-115} | Feet: White Concrete | FloorSolid: true
[12:32:10.247] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=83, z=-115} | Feet: White Concrete | FloorSolid: true
[12:32:10.247] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=85, z=-115} | Feet: Air | FloorSolid: false
[12:32:10.247] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=85, z=-113} | Feet: Air | FloorSolid: false
[12:32:10.247] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=85, z=-114} | Feet: Air | FloorSolid: false
[12:32:10.247] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=85, z=-114} | Feet: Air | FloorSolid: false
[12:32:10.247] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=83, z=-115} | Feet: White Concrete | FloorSolid: true
[12:32:10.248] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=83, z=-113} | Feet: White Concrete | FloorSolid: true
[12:32:10.248] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-66, y=83, z=-114} | Feet: White Concrete | FloorSolid: true
[12:32:10.248] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=83, z=-114} | Feet: White Concrete | FloorSolid: true
[12:32:10.248] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=85, z=-115} | Feet: Air | FloorSolid: false
[12:32:10.248] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=85, z=-113} | Feet: Air | FloorSolid: false
[12:32:10.248] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=85, z=-114} | Feet: Air | FloorSolid: false
[12:32:10.248] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=85, z=-114} | Feet: Air | FloorSolid: false
[12:32:10.249] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=83, z=-115} | Feet: White Concrete | FloorSolid: true
[12:32:10.249] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=83, z=-113} | Feet: White Concrete | FloorSolid: true
[12:32:10.249] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=83, z=-114} | Feet: White Concrete | FloorSolid: true
[12:32:10.249] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=83, z=-114} | Feet: White Concrete | FloorSolid: true
[12:32:10.249] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=85, z=-114} | Feet: Air | FloorSolid: false
[12:32:10.249] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=85, z=-112} | Feet: Air | FloorSolid: false
[12:32:10.249] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=85, z=-113} | Feet: Air | FloorSolid: false
[12:32:10.250] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=85, z=-113} | Feet: Air | FloorSolid: false
[12:32:10.250] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=83, z=-114} | Feet: White Concrete | FloorSolid: true
[12:32:10.250] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=83, z=-112} | Feet: Black Concrete | FloorSolid: true
[12:32:10.250] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-67, y=83, z=-113} | Feet: White Concrete | FloorSolid: true
[12:32:10.250] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=83, z=-113} | Feet: White Concrete | FloorSolid: true
[12:32:10.251] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=85, z=-114} | Feet: Air | FloorSolid: false
[12:32:10.251] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=85, z=-112} | Feet: Air | FloorSolid: false
[12:32:10.251] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=85, z=-113} | Feet: Air | FloorSolid: false
[12:32:10.251] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=85, z=-113} | Feet: Air | FloorSolid: false
[12:32:10.251] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=83, z=-114} | Feet: White Concrete | FloorSolid: true
[12:32:10.251] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=83, z=-112} | Feet: Black Concrete | FloorSolid: true
[12:32:10.251] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=83, z=-113} | Feet: White Concrete | FloorSolid: true
[12:32:10.252] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=83, z=-113} | Feet: White Concrete | FloorSolid: true
[12:32:10.252] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=85, z=-113} | Feet: Air | FloorSolid: false
[12:32:10.252] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=85, z=-111} | Feet: Air | FloorSolid: false
[12:32:10.252] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=85, z=-112} | Feet: Air | FloorSolid: false
[12:32:10.253] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=85, z=-112} | Feet: Air | FloorSolid: false
[12:32:10.253] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=83, z=-113} | Feet: White Concrete | FloorSolid: true
[12:32:10.253] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=83, z=-111} | Feet: Gray Concrete | FloorSolid: true
[12:32:10.253] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-68, y=83, z=-112} | Feet: Black Concrete | FloorSolid: true
[12:32:10.253] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=83, z=-112} | Feet: Black Concrete | FloorSolid: true
[12:32:10.253] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=85, z=-113} | Feet: Air | FloorSolid: false
[12:32:10.253] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=85, z=-111} | Feet: Air | FloorSolid: false
[12:32:10.254] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=85, z=-112} | Feet: Air | FloorSolid: false
[12:32:10.254] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=85, z=-112} | Feet: Air | FloorSolid: false
[12:32:10.254] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=83, z=-113} | Feet: White Concrete | FloorSolid: true
[12:32:10.254] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=83, z=-111} | Feet: Gray Concrete | FloorSolid: true
[12:32:10.254] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=83, z=-112} | Feet: Black Concrete | FloorSolid: true
[12:32:10.254] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=83, z=-112} | Feet: Black Concrete | FloorSolid: true
[12:32:10.254] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=85, z=-112} | Feet: Air | FloorSolid: false
[12:32:10.254] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=85, z=-110} | Feet: Air | FloorSolid: false
[12:32:10.255] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=85, z=-111} | Feet: Air | FloorSolid: false
[12:32:10.255] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=85, z=-111} | Feet: Air | FloorSolid: false
[12:32:10.255] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=83, z=-112} | Feet: Black Concrete | FloorSolid: true
[12:32:10.255] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=83, z=-110} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.255] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-69, y=83, z=-111} | Feet: Gray Concrete | FloorSolid: true
[12:32:10.255] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=83, z=-111} | Feet: Gray Concrete | FloorSolid: true
[12:32:10.255] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=85, z=-112} | Feet: Air | FloorSolid: false
[12:32:10.255] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=85, z=-110} | Feet: Air | FloorSolid: false
[12:32:10.256] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=85, z=-111} | Feet: Air | FloorSolid: false
[12:32:10.256] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=85, z=-111} | Feet: Air | FloorSolid: false
[12:32:10.256] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=83, z=-112} | Feet: Black Concrete | FloorSolid: true
[12:32:10.256] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=83, z=-110} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.256] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=83, z=-111} | Feet: Gray Concrete | FloorSolid: true
[12:32:10.256] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=83, z=-111} | Feet: Gray Concrete | FloorSolid: true
[12:32:10.256] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=85, z=-111} | Feet: Air | FloorSolid: false
[12:32:10.256] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=85, z=-109} | Feet: Air | FloorSolid: false
[12:32:10.257] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=85, z=-110} | Feet: Air | FloorSolid: false
[12:32:10.257] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=85, z=-110} | Feet: Air | FloorSolid: false
[12:32:10.257] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=83, z=-111} | Feet: Gray Concrete | FloorSolid: true
[12:32:10.257] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=83, z=-109} | Feet: Black Concrete | FloorSolid: true
[12:32:10.257] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-70, y=83, z=-110} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.257] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=83, z=-110} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.257] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=85, z=-111} | Feet: Air | FloorSolid: false
[12:32:10.257] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=85, z=-109} | Feet: Air | FloorSolid: false
[12:32:10.257] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=85, z=-110} | Feet: Air | FloorSolid: false
[12:32:10.258] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=85, z=-110} | Feet: Air | FloorSolid: false
[12:32:10.258] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=83, z=-111} | Feet: Gray Concrete | FloorSolid: true
[12:32:10.258] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=83, z=-109} | Feet: Black Concrete | FloorSolid: true
[12:32:10.258] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=83, z=-110} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.258] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=83, z=-110} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.258] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=85, z=-110} | Feet: Air | FloorSolid: false
[12:32:10.258] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=85, z=-108} | Feet: Air | FloorSolid: false
[12:32:10.258] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=85, z=-109} | Feet: Air | FloorSolid: false
[12:32:10.258] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=85, z=-109} | Feet: Air | FloorSolid: false
[12:32:10.259] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=83, z=-110} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.259] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=83, z=-108} | Feet: Black Concrete | FloorSolid: true
[12:32:10.259] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-71, y=83, z=-109} | Feet: Black Concrete | FloorSolid: true
[12:32:10.259] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=83, z=-109} | Feet: Black Concrete | FloorSolid: true
[12:32:10.259] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=85, z=-110} | Feet: Air | FloorSolid: false
[12:32:10.259] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=85, z=-108} | Feet: Air | FloorSolid: false
[12:32:10.259] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=85, z=-109} | Feet: Air | FloorSolid: false
[12:32:10.259] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=85, z=-109} | Feet: Air | FloorSolid: false
[12:32:10.260] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=83, z=-110} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.260] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=83, z=-108} | Feet: Black Concrete | FloorSolid: true
[12:32:10.260] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=83, z=-109} | Feet: Black Concrete | FloorSolid: true
[12:32:10.260] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=83, z=-109} | Feet: Black Concrete | FloorSolid: true
[12:32:10.260] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=85, z=-109} | Feet: Air | FloorSolid: false
[12:32:10.260] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=85, z=-107} | Feet: Air | FloorSolid: false
[12:32:10.260] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=85, z=-108} | Feet: Air | FloorSolid: false
[12:32:10.260] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=85, z=-108} | Feet: Air | FloorSolid: false
[12:32:10.261] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=83, z=-109} | Feet: Black Concrete | FloorSolid: true
[12:32:10.261] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=83, z=-107} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.261] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-72, y=83, z=-108} | Feet: Black Concrete | FloorSolid: true
[12:32:10.261] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=83, z=-108} | Feet: Black Concrete | FloorSolid: true
[12:32:10.261] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=85, z=-109} | Feet: Air | FloorSolid: false
[12:32:10.261] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=85, z=-107} | Feet: Air | FloorSolid: false
[12:32:10.261] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=85, z=-108} | Feet: Air | FloorSolid: false
[12:32:10.261] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-108} | Feet: Air | FloorSolid: false
[12:32:10.261] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=83, z=-109} | Feet: Black Concrete | FloorSolid: true
[12:32:10.262] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=83, z=-107} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.262] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=83, z=-108} | Feet: Black Concrete | FloorSolid: true
[12:32:10.262] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-108} | Feet: Black Concrete | FloorSolid: true
[12:32:10.262] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=85, z=-108} | Feet: Air | FloorSolid: false
[12:32:10.262] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=85, z=-106} | Feet: Air | FloorSolid: false
[12:32:10.262] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=85, z=-107} | Feet: Air | FloorSolid: false
[12:32:10.262] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-107} | Feet: Air | FloorSolid: false
[12:32:10.262] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=83, z=-108} | Feet: Black Concrete | FloorSolid: true
[12:32:10.263] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=83, z=-106} | Feet: Gray Concrete | FloorSolid: true
[12:32:10.263] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-73, y=83, z=-107} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.263] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-107} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.263] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-108} | Feet: Air | FloorSolid: false
[12:32:10.263] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-106} | Feet: Air | FloorSolid: false
[12:32:10.263] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=85, z=-107} | Feet: Air | FloorSolid: false
[12:32:10.263] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=85, z=-107} | Feet: Air | FloorSolid: false
[12:32:10.263] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-108} | Feet: Black Concrete | FloorSolid: true
[12:32:10.263] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=83, z=-106} | Feet: Gray Concrete | FloorSolid: true
[12:32:10.264] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-74, y=83, z=-107} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.264] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-76, y=83, z=-107} | Feet: Light Gray Concrete | FloorSolid: true
[12:32:10.264] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-107} | Feet: Air | FloorSolid: false
[12:32:10.264] [DEBUG] [PATHFINDER] Blocked at: BlockPos{x=-75, y=85, z=-105} | Feet: Air | FloorSolid: false
